5.333390117460284907e-05,1.172729287387749841e-05,3.477744868948112744e-05,1.728791270578372563e-05,6.824413948753466075e-05,1.097393087794093502e-04,1.356858058669842271e-04,6.562851041988504441e-06,1.467422115287962681e-04,4.497088067916682474e-05,7.273812836686502359e-05,1.047623822524740289e-04,3.116917859420642589e-05,7.334074332765797011e-05,4.547822556340286315e-05,3.040636103760936682e-04,1.246216063866753543e-04,4.052279834433451799e-04,4.471029678459678691e-05,1.633898785967820289e-04,2.437730681153701950e-05,1.089682009993396539e-04,4.333635441962704893e-05,1.919804562318452867e-04,1.033044551826574342e-04,1.307445803444690080e-04,6.371088211266570656e-05,6.784592931066008026e-05,1.096566909699649151e-04,2.794894923353885563e-05,5.987092725041887054e-06,2.527612760575802253e-04,3.022289364983110627e-05,1.802977219687168509e-05,5.048586800274375286e-04,6.815843741241403575e-05,5.540211958869889486e-04,2.850560290952250386e-04,9.013333153586738922e-06,1.055407829239976558e-05,4.132393931174233037e-05,2.429011785741591600e-04,6.446388234006977802e-05,2.144914790169101526e-04,4.487121589026379920e-04,6.141303049196286667e-05,7.500343444662854742e-05,1.261394928011930205e-04,1.344062555065500542e-04,9.784111472891515726e-05,4.083987894250989958e-06,4.229525134329115144e-05,1.578294817918268755e-04,3.671191366400455847e-04,4.152700000217834919e-05,1.078283414525302297e-04,3.083013437019457847e-05,1.524822163701672340e-04,6.772577411400318437e-05,5.469159143669383161e-05,1.512996414357210828e-04,2.920083482543453512e-05,3.182944457587426335e-04,3.117849784376042210e-04,9.517977921929751672e-05,1.023718972937501248e-04,3.583053321468028518e-04,2.762931034310314726e-05,1.330259442240203094e-04,1.200556905155136800e-04,3.730917890339482956e-05,8.173542491066165816e-05,1.572007060426233727e-05,6.485872089845301502e-06,1.770916131008277994e-04,1.874909276865580066e-05,4.703998272269013792e-05,6.121077031591426465e-05,1.119665639036614146e-04,7.689560405959444678e-06,4.194752510710067495e-05,3.676510521557763145e-04,1.297898368408829939e-04,1.167822145329636130e-04,8.994725248063703549e-05,4.136239408749527169e-04,3.432170217119341615e-04,2.011422949783556180e-04,4.696558601220354734e-05,3.818137373604729712e-05,6.888119815615968700e-04,4.008543419267707186e-06,3.780130732962058704e-05,1.482945051926171098e-04,2.679168806378820489e-05,1.124962643066496071e-04
3.380670927739803933e-05,7.187867315292320591e-05,1.158849214739354760e-04,4.073873222714130549e-04,3.539284364666023253e-04,2.818896510292656643e-05,7.514818753735774681e-05,2.648568405747009358e-04,7.902619758942686090e-06,3.560040849751450187e-04,2.087645797354958921e-04,7.603150616355622282e-05,1.573656662144651275e-05,1.012870130459031515e-04,4.062485913390589953e-05,4.050319995303995613e-04,2.544959366179537497e-04,8.884613220621825902e-05,9.365386346955537067e-05,7.874693168329754966e-05,1.118361639476685154e-04,1.474855768849349380e-04,2.399970791534394854e-04,2.671209864608531381e-04,1.691837207357799189e-04,6.904739186316954935e-05,2.192605196002749002e-04,2.073388672707288105e-04,2.505045859084002735e-04,2.131933872930695528e-04,1.276097518167554346e-05,4.813610340338725369e-05,1.204246294115723925e-04,1.194193155032302611e-04,1.758175802166299373e-04,7.227101131673796530e-05,1.406043324341972600e-04,1.759642876846476134e-04,2.630340063586658617e-04,1.126097723750663082e-04,3.576327403764373303e-04,1.849617198169187238e-04,1.247113370499257357e-04,2.517634382600934806e-04,3.925610923229475024e-05,1.156841593866891893e-04,9.171664238022403381e-05,1.314175358723898568e-05,1.136534525685364838e-04,1.463087693134371148e-04,9.771087945555090304e-05,1.155454648661402572e-04,8.919968626778379539e-05,2.154010332993186450e-05,2.411112834201575850e-04,2.285584570261775528e-05,9.091270148156582742e-08,1.699349130581881417e-05,9.159412639393738065e-05,1.381098957997928256e-04,1.303565360115457872e-04,2.930223905547868490e-05,4.859724813191523829e-08,5.331467040926643475e-04,5.498209905594256264e-05,5.788875991329447968e-05,5.195325416946366959e-06,1.130049027288290708e-04,7.626405823109652649e-05,2.072421552772180098e-04,3.977939006121616883e-05,7.246434288505146371e-05,5.082205035944128979e-05,3.806830732519181359e-05,4.859067221376148216e-05,1.468090387652838669e-04,3.668413590910205024e-05,3.129043820599558545e-05,2.539295233760369142e-04,2.058237058571409095e-04,4.290056016732594901e-04,6.645658567304424391e-07,1.321370631187958333e-04,2.830560803204068554e-05,3.792174838148087979e-04,3.567035130373763518e-06,7.134155894970503620e-05,5.830202234820280882e-05,2.952648459438080020e-04,4.399500161203148685e-05,2.542758329186073363e-05,5.028913547826252550e-05,4.736043909576992395e-05,1.127635767087659113e-05,1.323828292217298086e-04,7.592761579897425173e-05
1.591188431582825358e-04,1.478155432983151163e-04,2.876676887808918281e-05,2.307963514784974746e-05,1.840999153955129308e-04,1.486162723278658393e-04,3.075761971038891429e-04,3.327715136405146046e-05,6.728660499896038649e-05,2.390176293461387935e-04,1.365852687168385426e-04,1.528661084181613672e-04,2.585265693937424669e-05,3.491629414665436970e-05,4.453775134979562345e-05,3.492189039073952117e-04,1.037978671536467223e-04,1.781111204276694671e-05,7.844948730661646663e-05,5.272494659268323058e-05,4.704452462485353426e-05,2.567701090711721479e-05,3.222277470362258645e-05,3.494249793541820415e-05,4.483491300339946528e-04,1.704019481194724017e-05,6.313294279909967277e-05,2.080641616260259230e-05,3.236580012432946352e-04,2.043176536711474589e-05,1.077740840121806098e-04,4.166013197513113164e-05,9.700480605963693326e-05,2.297694782428805205e-04,2.057488908276117190e-04,3.287989092552387471e-05,2.117186078493468737e-04,1.055370275572925509e-04,6.448978090827298115e-05,1.215523279475411167e-04,2.609931873252396839e-04,8.010164741530795274e-05,3.876731298330798881e-06,4.211312003260178627e-05,2.124290058307734541e-04,5.330794941164201939e-05,8.615552439874413215e-05,1.785951318674303123e-04,2.486620482056514647e-04,4.136046347197365469e-04,1.206948060348232710e-04,4.780225503246866847e-04,3.481779691770145457e-04,1.408966485372011024e-04,3.512831731363949550e-05,1.588763370972724742e-04,4.289221335011111913e-05,1.980145558814275231e-04,1.260975113998308306e-04,9.726877536524181078e-06,7.460750376730301836e-06,4.334295534422563656e-05,1.541849043783134754e-04,3.044636090945608553e-04,3.016129695413913292e-05,2.476486087930190871e-05,1.496786779831178749e-04,2.411721531724031475e-06,8.867818731165405532e-06,1.548289384696519000e-04,1.189485781462676361e-05,1.050716307608792754e-04,5.496034051595891090e-05,1.489604610328994216e-04,8.098983259174560856e-05,7.256893940784173158e-05,1.541557984851074647e-04,1.958015076698703394e-04,1.536096071243116257e-04,6.897337003557504898e-05,1.491267045780619860e-06,8.305896105670340646e-05,7.378022225550395774e-04,6.948380105678206298e-05,1.833708283647504655e-04,1.371673162887734887e-04,1.105722972566981765e-04,1.128074782425041167e-04,1.747219246514726543e-04,1.164525441182499843e-04,4.041740985807548703e-05,4.220609420935855782e-05,1.657819211674516069e-04,5.587331197982187136e-05,2.038092040595670951e-05,9.737754896591704901e-05
3.656875337221324185e-04,1.345822218744609222e-04,1.349836435652826405e-05,6.179803800116998036e-05,2.495164824850848451e-04,7.806909435270278919e-05,1.116012954035690286e-04,2.838312492686040356e-06,5.538200673521620487e-05,9.108092604434223083e-05,4.356482871251711464e-04,1.441450888242656880e-05,5.167563928931695472e-06,5.228078166445715436e-05,1.912117005739531750e-04,1.446290589001766880e-04,2.997104035849414150e-04,1.442898328527959795e-04,1.414621188608397584e-04,1.721033681938606563e-04,1.271262209074155991e-05,2.269289252681411240e-04,1.374389644633045027e-05,1.994925855988705088e-05,4.818424446480090717e-04,6.172865731286780733e-05,2.665494182360270137e-05,4.642327941510593359e-05,7.588132266542549353e-05,9.022047192610432864e-05,1.489369561171391410e-04,1.583567619342050870e-04,1.035682607674337508e-04,3.275559170057285030e-05,3.447648989945324705e-04,3.514445871227976637e-04,3.479806551731981501e-05,1.156034859640317491e-04,3.670503005840132504e-04,1.469762728706427990e-04,8.059087608074805287e-06,3.301950760912948646e-04,4.673278256803435615e-04,3.349398455942606545e-05,1.796650877928622492e-04,6.177308170481760063e-06,5.119442019243733433e-05,1.433736706068292066e-04,3.188577010915932819e-05,1.667729102496108562e-04,4.518002615967742219e-05,3.072268048317020050e-05,3.622182371865179107e-05,2.363517981287047154e-05,2.637158074906414962e-05,1.602883615478556401e-05,4.829917787402271401e-05,1.944769459986533944e-04,6.874481948718549895e-05,2.007277058893620902e-04,3.859095511257147615e-04,8.995422597833646616e-05,1.572904756528339942e-04,6.750278602555767615e-05,9.500949472878578161e-05,2.818550638260947094e-05,2.779541435502727587e-04,1.020358320561673415e-04,3.269121619708589832e-05,7.558328693611782167e-05,1.485271411930735863e-04,2.543315103416959877e-04,7.886032599006831401e-05,9.491723286705194829e-06,1.617789313674740381e-04,2.853760310637595832e-05,6.076704607528224389e-05,9.047351003279441306e-05,2.137782360786405489e-04,5.633874976449654293e-05,2.822723766200685436e-05,2.793774097649415200e-05,1.779046549008136968e-04,2.372015059213736232e-05,9.000768419690358124e-05,1.111429173771098788e-04,1.489143567949095803e-04,1.988211651536564428e-04,3.166002245359109124e-04,9.356073620528024271e-05,1.506321238327994194e-04,1.186627960993030806e-04,3.629084305277092970e-04,1.300087865620351557e-04,1.207708196494274022e-04,1.814314360714698593e-04
6.590218871722203220e-05,6.855450451365499576e-05,6.239235252454566893e-06,5.885592142655313164e-05,1.432340006516479025e-04,3.742018174272485065e-05,3.742434523594864726e-05,5.060577170484803489e-05,3.509925109801761978e-05,7.448163354874595687e-05,1.161730099800244165e-04,5.109501572009289561e-06,1.640918322593394596e-04,1.314129899194979578e-04,2.252892717618734664e-05,3.062401803697115121e-05,1.120634203940450158e-04,4.702244377371295192e-05,2.706451685017680076e-04,3.025935967161316742e-04,2.263726545197880524e-06,2.723102549389844196e-04,7.854863734703398936e-06,2.069667338899794373e-06,1.191913203770628149e-05,6.959371147023316051e-05,2.111242002681285035e-04,1.107241871530703636e-04,1.599697890740728323e-05,2.087727570699825230e-04,3.270758192873216008e-04,4.227952939742166127e-04,2.237029672550600035e-05,9.303978148031410988e-05,8.645861557910264339e-05,4.603551218404153267e-05,2.200874775392311355e-04,3.085227796281939106e-04,1.534966424426194298e-04,3.557201215305637321e-04,1.745358418892943575e-04,3.970627778412567921e-04,8.507734627515375903e-05,1.994138265612108163e-05,2.129512576831693593e-06,1.183081001035445057e-04,2.082088012459425153e-04,6.789063609903209229e-05,1.143989915679197167e-04,1.711885593662365590e-05,2.581364542671507611e-05,1.143321849376502386e-04,2.497562705372491365e-05,4.895368917055137326e-05,1.406332834558744749e-04,4.388629038037938912e-05,7.720751149534535451e-05,7.222184140977944145e-06,2.341137370235474302e-04,2.280763802703957011e-04,5.787128146595571510e-05,3.226397248937487583e-05,1.005639469608236858e-04,5.989618852165687346e-05,4.429213230791595457e-05,1.801675933722039769e-04,1.775581937289404111e-04,3.983805023643413601e-04,1.686562777213941600e-04,5.632034176546174553e-05,4.302165863037318849e-05,3.220905403039653336e-05,8.916420965314822422e-05,8.105238447789903100e-05,1.192851129615292438e-04,1.597316205295684632e-04,3.573114632082069475e-05,1.357894802684091184e-04,1.832416920179956443e-04,3.714551957554809714e-04,9.111960639267280282e-05,4.951479647141016072e-06,3.204168156345672813e-04,2.957572239783781698e-04,1.238455473211580449e-04,2.711495607131408914e-05,8.634788292143091848e-05,6.967197358147964037e-05,1.401784234904904225e-04,4.910448776631604062e-04,1.834085903757928793e-04,5.943360733124541939e-05,4.579458399133276569e-05,3.171220642409974810e-05,2.822880650702255800e-05,1.140343847222495544e-04
3.233729841182753084e-04,4.597314200244992377e-04,9.310262737898672425e-05,9.284240058737153189e-05,2.031447563248210686e-04,3.654548229866522169e-06,1.317390419890290820e-04,1.380522992340434130e-04,6.604774977340965858e-05,1.186265817291337621e-04,3.843677647577883882e-05,6.458227730430851632e-05,4.864267355227103184e-05,1.121947692534833174e-04,1.789080933639955462e-05,2.741747487434546826e-04,7.005041722008692462e-05,6.581989049937383984e-05,2.177273716950645088e-04,1.325248022167151152e-04,3.511550341939867481e-05,1.160186576725577567e-04,1.378796266924761649e-05,4.175142642511009416e-05,3.725306596977472073e-04,3.072629050142362817e-04,1.712921917643855929e-04,7.432415311304021999e-05,1.584901919907469314e-05,1.295297057731757684e-04,1.131609622182540298e-04,1.055406037118317153e-05,4.315015795210153104e-06,1.983531720424480671e-05,1.000223038732095393e-04,1.262519970510918299e-04,9.091165928218347680e-06,2.638849740720788928e-05,1.144404104371984920e-05,2.230824229306968554e-05,5.258367628607069078e-05,1.055881756401623461e-04,5.903475310895661687e-05,5.549008192971133235e-06,2.072396425054114089e-04,2.842967215464578534e-04,5.484277810410137510e-05,6.658467977198323506e-05,4.394417995857990977e-04,9.239546629168093883e-05,1.809408135097535786e-04,8.753270919662631266e-05,4.351648084002374128e-04,4.052415821146140851e-05,7.635287273627389126e-06,2.863095714914290491e-05,4.462377765808399344e-04,9.976963484231715640e-05,4.278614881070806619e-04,3.482403802155323302e-04,5.974652266009169987e-05,2.203590749972131335e-05,7.433722367583550650e-05,9.922573045273441750e-06,2.236891936392010338e-05,2.057000953946709620e-04,3.643230709182015969e-06,5.874146020171111537e-06,2.012314592282175851e-04,3.312385147707583299e-05,1.276004705588265620e-04,4.173420935098953732e-06,4.036010073292899125e-04,1.263803766063630041e-04,2.861798150996519574e-06,9.271525619219955772e-05,9.567501599760594444e-05,6.623939964191943863e-05,2.158336329903184914e-05,4.384655523695379920e-05,2.237635472377569323e-05,1.057306534284693789e-04,1.235603158204305607e-04,1.283331717988542287e-04,2.890261485099035466e-04,3.408994178423600807e-04,1.137835610038814838e-05,8.123847189011809689e-05,1.595434480688578960e-04,2.505575668695567138e-05,9.045565101612265679e-05,1.325173523027203815e-04,1.062765711897784016e-04,3.457291962799535767e-06,8.950431302092928809e-05,7.797363728089673485e-05
4.860295844292747414e-05,1.449060049799055783e-05,1.067870931004619162e-04,5.512791347914262896e-04,2.039151579368188305e-04,1.614610144054923202e-04,1.062349890560906895e-05,6.878892877194148214e-06,1.896884486500965972e-04,8.150585204545410245e-05,5.040506486051615775e-05,3.252250793381733507e-04,6.945290891263028454e-05,5.321687362586646763e-04,1.494750051854176753e-04,7.275521465148829248e-05,8.694364646526231422e-05,9.569391366689647405e-05,3.353159972446090320e-05,1.535078505647893832e-05,6.944776286141665644e-05,9.403799778508192819e-05,1.585957518094038843e-04,1.568951914944910486e-04,2.749496328925717104e-04,1.613173081853880309e-04,6.580010282059706173e-04,2.004107789242010051e-04,8.051220449508886268e-05,2.770470479568354349e-05,5.465571140204211753e-05,4.614534408663162335e-06,1.051029075751636066e-04,3.913983926812428238e-05,4.167133876183462537e-05,1.223439511394766588e-04,4.988129197299948081e-05,8.500670836234999750e-05,1.168585093235634254e-04,2.108574019135667221e-05,3.794219134497719970e-04,3.149123456282210132e-05,1.042909632012097021e-04,4.049796257103027708e-05,2.407631921669921293e-04,3.432391288062698609e-04,4.159617935420301116e-05,1.524527666293615247e-05,2.474203066892902148e-04,1.289926291841124451e-04,6.396408579533233163e-05,2.599308547590259422e-05,1.540254226587572939e-05,5.523978711087160209e-05,7.674936687764033483e-05,1.458817956324388876e-04,3.253718238822624065e-04,6.895842874079724516e-05,2.354005692596812527e-04,7.171637463134275525e-05,2.862899959183463905e-04,8.431664254616305643e-05,9.724083841883973678e-06,6.818785881559236151e-05,6.687764383521074829e-05,1.951291955683796819e-04,4.208161922769973473e-05,9.728868635074452986e-05,6.453566861056025949e-05,7.177124963876624353e-06,8.352203312182726602e-06,1.398769389555111486e-04,6.073894665955398287e-05,1.138068430366484529e-04,4.409009849383818680e-05,5.863688963329144466e-06,3.786342065013534319e-05,1.191404309973422004e-04,1.366343980343173725e-04,9.316200231735197179e-05,2.091016867472247909e-04,4.770624899472566960e-05,5.742544872139668244e-05,2.003220404559954981e-05,2.198375304855795798e-04,9.620516814650911797e-05,2.203920480881235711e-04,7.307997059976048537e-05,7.012537808586891130e-05,2.365625448214059290e-04,1.455623475962695978e-04,1.012709613761389460e-04,1.878286913475323006e-04,1.997340692167365317e-04,1.934720298746306355e-06,8.390468694199210153e-05
8.166956328343674687e-05,1.371069314571315978e-04,1.267113200557334896e-04,2.494310319940545861e-04,1.580919902953795142e-05,4.819281642153699918e-05,1.308906229045628256e-04,2.069832461756848652e-05,2.330608671809002164e-04,1.140485119449363705e-04,3.179676256702297643e-04,1.467886072009823295e-04,1.384810953031882785e-04,1.477142932476208093e-04,1.566983517727951747e-04,7.902207096703237066e-05,1.078285013537266801e-04,1.842766554711189331e-04,2.409289355480986883e-05,2.935904355967772217e-04,2.749265597861566546e-05,1.094536135723411796e-05,1.230245490476573889e-04,2.288995406609026229e-04,7.181136343602928518e-05,3.313457392220033049e-04,2.724746045452107468e-04,6.110457549306919089e-05,1.868758849779723896e-04,1.892852240247856754e-04,1.106537738634755241e-04,9.022313268013115728e-06,1.014417011864846008e-05,1.197682705176596196e-04,1.178390157332530330e-04,2.560410010170148520e-04,1.382925435735316011e-04,7.529395641279329476e-05,1.144916286449637610e-05,3.636121954846832649e-05,2.105036502306339985e-04,8.408824779861795440e-05,1.453277405401229294e-04,1.406929152455368981e-04,2.473013935676282582e-05,2.522366086219612891e-05,7.684913002194149190e-05,9.595058651092058799e-05,7.215146398000665817e-05,1.006901654032818505e-04,3.047653754243567770e-04,1.870018273971499334e-04,2.486055005972154230e-04,3.850274757664223779e-06,1.147957897941510874e-04,5.636583667531849806e-05,5.722834247930824736e-06,7.169655038912620126e-05,8.136570405407536621e-05,1.813387385758390147e-04,1.882159593316785895e-04,7.693952391048947126e-05,1.138313381916326861e-04,4.260160505601892633e-05,9.560071529771813070e-05,1.165481945602855895e-04,4.474144350294813333e-04,1.139908452196108923e-05,1.029665553747803608e-04,4.175584799308816597e-04,4.624567981396238148e-05,1.023466814114269707e-04,3.269585181445676392e-04,2.256597202620821974e-04,1.376568577845724284e-04,1.814915931733704357e-04,1.473439237116222489e-05,6.923005613582167150e-05,8.764761671777379637e-05,9.789601064808667319e-06,3.073905847110480760e-05,2.445364704081673390e-04,1.227961586745159039e-04,1.637760693110230925e-04,1.120586554511776578e-04,2.911228680636465671e-05,2.557028044174874948e-04,7.443972822359506969e-05,4.405207390035074944e-04,2.113186411282184929e-04,1.779635989926225959e-04,3.363236062291566353e-05,2.484525423244697551e-04,1.798595338704626900e-04,8.529664514729529134e-05,5.675113484853687440e-04
1.583205296213051338e-04,7.992453867396512313e-05,8.413089908284460128e-05,1.627357486214120463e-05,4.707126246709589235e-05,1.286730622696886928e-04,1.432957748912153106e-04,6.850406764105296253e-05,1.433739645440058885e-04,1.924887261239190128e-04,4.623415757006033022e-05,1.085558045524522008e-04,1.375257844173291555e-04,3.857398532536998603e-05,2.104683741799180663e-04,6.845053832452152598e-05,1.250472335493635345e-04,1.946529069366681464e-04,1.800105136050972332e-05,8.204115250080856736e-05,9.347950028399873434e-05,9.896225070947159419e-05,7.811418699637043273e-05,8.200368505928770646e-05,1.246944146133383002e-05,1.632333126365126397e-04,1.048945476833061663e-04,2.289588490536516308e-04,1.310083175418141899e-05,1.835044975887212271e-04,1.307942579220310042e-04,4.685493900144152568e-05,1.396660655343107127e-04,1.236361209329718547e-04,1.832912085013432835e-04,1.018216596299012511e-04,3.327206686154181303e-04,1.688179373485476642e-04,7.638464170036871059e-05,8.974981420992178549e-05,1.580439495102725633e-04,3.868956476356169571e-04,3.021141206162661352e-05,4.977999579744776804e-04,1.450936456020429643e-06,4.823268262659358152e-04,5.896812714065863270e-05,6.494831183594465540e-05,1.420135454226964522e-04,1.319407662252539137e-05,8.685676870426317642e-05,1.130568671801265856e-04,2.180802316390992313e-05,1.587689464861360977e-05,5.184487069848017771e-04,1.345544638477989829e-04,4.714802991797814591e-05,8.585513861635724053e-06,1.136274057024141970e-05,2.723516706053599745e-05,2.047244249425532459e-04,2.067373315881720908e-04,5.039615042167280845e-05,6.869348383817253101e-05,1.771144105062773255e-04,4.462356750786072856e-05,5.502298962955023964e-04,1.383253328891033418e-04,9.967687620311693752e-05,1.627219222502078455e-04,2.331021852580196507e-04,2.989431114419696667e-04,7.105746623748895874e-05,2.890531110958660665e-04,5.031245358161004488e-05,1.425307317752498582e-04,1.512478746205324354e-04,7.385574108323862685e-04,8.508546881651896099e-06,5.065006406675814921e-06,7.555946237985597391e-05,2.774644478856919116e-05,1.561855468234021882e-04,3.738887844679031347e-05,4.574766748194347699e-05,2.298010114107108814e-04,4.411223809620140601e-05,1.565522255123144579e-04,4.665282607018567118e-04,6.975626515821203855e-06,5.548419806112245278e-04,2.481097846053388623e-04,1.971214929393401427e-04,1.755000643451354314e-04,1.085313244139733679e-04,8.250854326595849497e-05
2.368127520146930121e-04,1.273444212361897476e-04,3.365374053170520907e-04,4.247516507268622732e-04,2.341266279659789951e-04,7.329369648988517949e-05,3.291509958751673293e-05,8.536186341944265732e-05,7.542490547262845069e-05,7.805106778397893907e-05,4.813992042541903604e-05,3.231639310759051864e-04,2.022738925469107218e-04,2.098448905955771493e-04,8.171286270243494076e-05,2.733872180358011550e-04,2.048246274147826063e-04,1.966269503986088629e-04,2.644556409988514656e-04,8.240681798506871436e-05,2.127292271545608293e-04,2.385420335732392483e-04,3.920407244646685607e-04,1.727286861538702978e-04,1.214757195962257175e-04,1.129156367252262538e-04,2.302142643722700222e-04,6.240640468051922296e-05,6.456105400277217798e-06,1.899722398574707483e-04,1.759363365192168072e-04,2.171828780303183826e-05,1.782156337357572451e-04,1.275009563650453259e-05,1.281355976954154374e-04,2.433985274198774418e-04,1.013572334747393777e-04,2.180238002578299694e-04,2.583148091662434975e-04,2.450949616870853887e-04,1.407409841315335197e-04,1.824667222702219815e-04,2.842349855263631708e-05,5.890432918828833464e-04,2.120646382203217328e-05,5.157372082805616875e-05,7.258662776422203367e-05,1.525501901356758616e-04,4.003710203681967728e-05,2.561466882486027052e-05,4.593176828516024046e-05,6.434609680101843754e-05,3.481574438096921020e-04,1.981953153178811489e-04,6.002796368877530431e-05,6.864022753153356526e-05,4.261650475498174329e-04,5.499408960469784335e-05,1.037230618437107177e-05,4.824258821419652454e-06,1.608769253736742899e-04,9.535194321147813512e-05,2.485877099114158773e-04,4.026826331385985336e-05,4.398043575286926521e-04,3.462458716620847587e-05,4.557937680590637419e-05,1.176135073443704271e-05,8.698252939401060480e-05,2.232812752444440774e-05,5.879379209334720247e-05,4.670539748025115401e-05,3.077678130454161720e-05,2.606227824424253714e-04,7.952901714040200298e-05,4.669878371708208187e-05,7.052763998564165471e-05,2.924382763116670225e-05,3.492177412372614309e-04,2.304618894411955554e-05,6.656790487238883891e-07,2.400858532503845344e-04,5.350880512107122899e-05,1.335402895770096410e-04,7.646697532494306504e-05,1.544306577935250502e-04,1.153620312160479056e-04,1.785322053483202887e-04,8.635160522723478449e-06,8.537827223934618681e-06,1.824147010838494953e-06,3.355916826221529148e-04,2.158963238461687750e-04,3.277531782800643945e-04,6.055801759466752920e-05,9.247265505282764586e-05
