0.00000661,0.00034565,0.00006271,0.00003724,0.00004703,0.00001948,0.00016832,0.00080139,0.00003321,0.00008751,0.00000920,0.00000544,0.00015522,0.00011654,0.00003145,0.00031881,0.00003305,0.00009628,0.00005858,0.00019718,0.00008503,0.00000495,0.00014357,0.00020090,0.00000484,0.00003141,0.00002660,0.00012003,0.00020920,0.00007487,0.00008232,0.00013839,0.00007584,0.00006286,0.00011054,0.00002606,0.00006195
0.00004438,0.00018171,0.00008116,0.00009077,0.00018013,0.00004615,0.00007002,0.00013499,0.00004565,0.00005235,0.00009303,0.00003386,0.00000609,0.00001010,0.00010947,0.00009223,0.00001178,0.00027057,0.00020717,0.00002585,0.00002981,0.00012602,0.00001914,0.00009146,0.00003799,0.00006461,0.00004916,0.00017647,0.00000750,0.00001188,0.00001526,0.00009365,0.00006804,0.00030522,0.00004273,0.00003887,0.00003571
0.00005893,0.00015115,0.00027196,0.00005021,0.00001898,0.00008548,0.00016113,0.00006738,0.00021088,0.00031004,0.00036255,0.00005983,0.00005328,0.00010680,0.00000403,0.00003280,0.00031492,0.00005126,0.00016349,0.00006345,0.00007999,0.00016243,0.00018795,0.00022071,0.00008900,0.00002914,0.00007036,0.00008673,0.00004885,0.00009488,0.00008690,0.00019534,0.00002669,0.00005909,0.00010987,0.00012975,0.00006735
0.00022102,0.00039337,0.00011435,0.00015573,0.00002308,0.00002295,0.00010699,0.00041318,0.00020932,0.00007045,0.00002988,0.00006806,0.00000005,0.00002538,0.00006250,0.00002526,0.00022375,0.00044380,0.00007504,0.00015005,0.00024529,0.00001182,0.00000166,0.00004920,0.00014631,0.00021378,0.00008648,0.00004695,0.00047623,0.00004962,0.00010844,0.00002140,0.00007217,0.00007333,0.00013128,0.00001731,0.00002649
0.00005823,0.00007624,0.00009670,0.00010575,0.00009981,0.00001441,0.00004347,0.00005820,0.00004031,0.00022596,0.00014623,0.00029092,0.00000691,0.00002689,0.00007787,0.00029439,0.00002317,0.00017168,0.00008927,0.00002156,0.00004816,0.00002128,0.00021068,0.00022375,0.00003453,0.00007684,0.00005681,0.00010557,0.00022258,0.00014766,0.00002637,0.00010648,0.00001263,0.00009274,0.00020211,0.00032472,0.00008222
0.00003897,0.00002566,0.00001774,0.00022125,0.00007076,0.00018266,0.00000844,0.00021580,0.00003896,0.00011640,0.00004787,0.00010277,0.00014432,0.00006155,0.00004268,0.00035453,0.00003567,0.00002802,0.00008804,0.00015795,0.00008737,0.00014588,0.00018542,0.00003581,0.00003089,0.00004465,0.00009532,0.00015035,0.00010110,0.00010072,0.00008479,0.00015369,0.00011757,0.00014398,0.00014991,0.00015803,0.00000125
0.00002532,0.00003387,0.00013055,0.00009478,0.00014832,0.00007945,0.00005371,0.00011695,0.00000176,0.00022789,0.00014524,0.00002094,0.00034734,0.00006036,0.00012700,0.00002685,0.00006512,0.00005826,0.00010469,0.00001497,0.00011657,0.00008679,0.00006875,0.00021689,0.00028252,0.00046256,0.00004140,0.00003845,0.00007356,0.00003025,0.00001926,0.00007705,0.00011052,0.00013080,0.00001687,0.00003828,0.00011051
0.00005729,0.00000658,0.00012542,0.00000597,0.00004447,0.00011146,0.00013113,0.00046333,0.00002878,0.00045440,0.00000750,0.00006416,0.00004707,0.00016701,0.00038780,0.00004405,0.00011465,0.00012013,0.00000544,0.00002823,0.00003147,0.00010873,0.00004635,0.00001485,0.00008902,0.00009628,0.00008582,0.00008145,0.00001017,0.00006436,0.00002140,0.00016562,0.00038630,0.00000089,0.00012153,0.00004060,0.00009680
0.00004097,0.00009060,0.00002804,0.00008617,0.00005604,0.00005437,0.00018543,0.00006793,0.00000484,0.00003611,0.00010788,0.00003269,0.00000222,0.00008315,0.00000203,0.00020191,0.00002331,0.00018608,0.00015449,0.00008906,0.00021332,0.00000509,0.00008433,0.00031282,0.00024997,0.00000074,0.00016281,0.00006773,0.00003863,0.00010889,0.00027754,0.00002592,0.00030330,0.00004999,0.00004841,0.00009290,0.00002269
0.00013891,0.00011389,0.00008859,0.00002298,0.00018908,0.00021218,0.00007441,0.00007415,0.00018914,0.00009663,0.00002450,0.00001045,0.00001710,0.00007957,0.00001911,0.00004435,0.00000541,0.00022832,0.00004894,0.00009747,0.00023678,0.00011131,0.00033247,0.00033497,0.00007449,0.00013891,0.00004402,0.00011023,0.00007686,0.00016710,0.00003718,0.00003665,0.00006599,0.00057640,0.00010256,0.00008093,0.00015803
0.00002356,0.00001822,0.00002260,0.00007219,0.00006781,0.00006889,0.00035517,0.00010136,0.00003844,0.00008009,0.00042562,0.00045325,0.00026545,0.00008309,0.00000514,0.00003460,0.00020840,0.00020862,0.00006383,0.00005785,0.00003244,0.00006397,0.00010748,0.00009589,0.00001934,0.00004721,0.00000337,0.00001508,0.00016384,0.00004646,0.00001570,0.00000332,0.00001970,0.00001359,0.00028239,0.00010378,0.00023071
0.00025386,0.00013964,0.00007295,0.00003568,0.00001236,0.00027072,0.00002436,0.00022016,0.00035064,0.00046731,0.00009838,0.00009251,0.00008750,0.00036292,0.00005185,0.00020985,0.00014018,0.00017499,0.00010084,0.00008453,0.00010300,0.00011888,0.00002967,0.00002562,0.00005329,0.00029292,0.00012643,0.00005075,0.00023429,0.00018046,0.00000289,0.00018872,0.00011840,0.00002561,0.00017048,0.00001776,0.00017874
0.00006034,0.00010330,0.00049995,0.00007524,0.00019561,0.00011507,0.00027814,0.00008606,0.00000234,0.00016640,0.00037860,0.00004426,0.00001660,0.00004784,0.00001125,0.00020151,0.00009673,0.00002263,0.00016483,0.00005969,0.00051672,0.00001588,0.00008705,0.00006944,0.00003569,0.00012728,0.00011200,0.00003118,0.00004140,0.00008525,0.00007459,0.00009506,0.00027241,0.00001125,0.00016646,0.00011034,0.00007798
0.00003625,0.00009796,0.00007230,0.00009732,0.00024783,0.00007804,0.00001886,0.00011601,0.00010061,0.00002170,0.00008180,0.00008008,0.00005733,0.00002593,0.00005760,0.00004419,0.00015114,0.00001287,0.00019126,0.00008693,0.00003721,0.00006841,0.00011990,0.00007642,0.00007736,0.00006551,0.00014453,0.00012098,0.00003400,0.00004339,0.00005056,0.00009396,0.00022092,0.00011921,0.00032067,0.00013050,0.00000424
0.00005863,0.00009023,0.00002695,0.00040843,0.00006613,0.00011535,0.00007951,0.00003815,0.00013058,0.00021558,0.00001324,0.00026750,0.00011932,0.00011172,0.00009934,0.00000984,0.00025226,0.00002068,0.00005498,0.00001165,0.00003311,0.00005481,0.00007393,0.00001913,0.00010528,0.00002923,0.00001854,0.00016904,0.00001308,0.00004301,0.00022628,0.00024909,0.00004274,0.00001872,0.00059891,0.00000384,0.00044203
0.00007721,0.00001485,0.00017828,0.00006267,0.00004479,0.00000865,0.00001744,0.00000344,0.00012414,0.00019082,0.00018768,0.00000906,0.00002669,0.00018611,0.00004393,0.00031933,0.00013274,0.00005839,0.00012174,0.00033720,0.00001988,0.00047880,0.00014103,0.00038731,0.00001583,0.00007522,0.00029250,0.00018299,0.00017883,0.00008991,0.00001521,0.00005265,0.00007527,0.00033231,0.00000947,0.00005762,0.00014821
0.00016034,0.00004994,0.00002148,0.00013834,0.00026592,0.00008687,0.00005875,0.00002215,0.00005669,0.00001934,0.00012525,0.00003202,0.00019278,0.00008201,0.00000326,0.00011228,0.00023546,0.00001704,0.00010002,0.00011159,0.00005424,0.00004356,0.00012949,0.00007550,0.00014587,0.00005059,0.00010174,0.00001189,0.00017414,0.00005449,0.00001002,0.00007040,0.00004848,0.00002603,0.00019387,0.00006404,0.00014861
0.00000337,0.00009236,0.00011928,0.00001461,0.00000900,0.00002991,0.00000465,0.00013560,0.00020696,0.00004796,0.00023017,0.00034206,0.00021144,0.00010148,0.00012648,0.00024273,0.00026077,0.00038689,0.00012855,0.00002844,0.00008407,0.00001201,0.00007079,0.00001261,0.00010511,0.00007787,0.00010444,0.00003684,0.00014749,0.00001077,0.00002231,0.00001094,0.00013630,0.00017949,0.00017024,0.00027919,0.00005426
0.00013383,0.00005786,0.00009133,0.00027841,0.00004530,0.00020403,0.00010730,0.00003530,0.00018423,0.00005733,0.00006340,0.00014615,0.00000812,0.00019362,0.00013627,0.00011922,0.00010583,0.00003369,0.00002657,0.00001204,0.00009490,0.00001108,0.00026781,0.00018857,0.00005600,0.00005588,0.00017448,0.00001461,0.00001562,0.00008728,0.00015463,0.00011260,0.00015856,0.00008143,0.00011311,0.00005954,0.00006951
0.00000790,0.00011395,0.00004016,0.00008487,0.00017878,0.00015503,0.00021315,0.00005573,0.00023742,0.00005415,0.00015094,0.00055951,0.00005170,0.00002723,0.00012177,0.00036989,0.00020317,0.00017892,0.00013272,0.00010338,0.00003367,0.00001224,0.00016274,0.00007093,0.00002800,0.00008075,0.00002946,0.00003345,0.00001853,0.00017707,0.00004979,0.00007703,0.00007937,0.00014159,0.00021790,0.00026599,0.00002976
0.00012120,0.00003834,0.00008209,0.00047541,0.00008423,0.00003550,0.00001514,0.00007375,0.00017095,0.00000100,0.00002582,0.00005125,0.00009542,0.00001871,0.00008033,0.00011837,0.00013145,0.00010904,0.00008480,0.00015521,0.00030674,0.00034119,0.00024705,0.00009212,0.00005794,0.00011520,0.00015991,0.00000761,0.00014862,0.00004580,0.00005262,0.00017984,0.00001810,0.00025662,0.00002168,0.00008582,0.00003114
0.00001543,0.00022733,0.00000202,0.00004526,0.00006624,0.00007877,0.00002040,0.00002820,0.00076139,0.00015598,0.00002595,0.00001750,0.00000694,0.00010109,0.00001894,0.00009270,0.00006710,0.00017249,0.00021184,0.00004496,0.00007329,0.00000854,0.00001281,0.00007286,0.00002158,0.00004832,0.00005280,0.00005012,0.00006293,0.00012407,0.00008637,0.00017765,0.00007548,0.00001546,0.00008798,0.00000001,0.00000527
0.00000272,0.00004310,0.00027689,0.00001331,0.00007024,0.00001260,0.00000474,0.00016891,0.00004017,0.00011981,0.00014163,0.00008821,0.00009602,0.00015273,0.00016051,0.00006324,0.00002106,0.00004445,0.00004396,0.00018892,0.00003985,0.00004415,0.00011273,0.00008149,0.00003054,0.00015428,0.00010842,0.00015030,0.00003485,0.00021177,0.00024819,0.00004744,0.00020231,0.00012852,0.00008800,0.00026009,0.00003347
0.00020858,0.00004791,0.00001703,0.00005841,0.00018494,0.00047392,0.00029511,0.00025471,0.00029586,0.00005778,0.00019210,0.00000637,0.00013861,0.00028337,0.00004341,0.00013251,0.00038021,0.00003571,0.00030822,0.00002766,0.00010632,0.00014100,0.00035814,0.00007911,0.00011378,0.00019957,0.00002745,0.00003110,0.00005093,0.00005858,0.00000476,0.00003494,0.00007053,0.00035355,0.00013902,0.00002289,0.00005789
0.00010624,0.00023534,0.00017784,0.00000188,0.00001163,0.00002457,0.00006786,0.00022598,0.00002108,0.00018402,0.00011911,0.00014213,0.00011696,0.00003528,0.00014716,0.00039897,0.00015373,0.00015821,0.00007822,0.00006451,0.00003371,0.00031126,0.00024613,0.00002719,0.00001081,0.00000096,0.00019289,0.00042908,0.00020472,0.00014839,0.00000535,0.00001805,0.00004921,0.00010498,0.00010187,0.00007833,0.00007387
0.00004134,0.00015567,0.00012078,0.00012903,0.00011997,0.00003801,0.00007515,0.00014248,0.00010111,0.00007970,0.00012274,0.00000973,0.00010678,0.00000823,0.00031695,0.00011796,0.00003170,0.00029432,0.00004774,0.00002025,0.00004232,0.00003224,0.00005982,0.00006702,0.00021504,0.00013185,0.00000922,0.00003051,0.00010101,0.00000233,0.00005537,0.00010482,0.00003221,0.00001096,0.00003105,0.00004099,0.00019075
0.00007466,0.00014598,0.00005648,0.00002938,0.00001913,0.00000624,0.00000072,0.00014396,0.00008427,0.00000695,0.00007087,0.00003700,0.00004965,0.00003921,0.00006145,0.00000041,0.00015138,0.00050244,0.00004804,0.00005348,0.00009758,0.00010711,0.00000846,0.00005288,0.00043611,0.00002505,0.00006782,0.00010727,0.00016242,0.00000946,0.00007125,0.00008490,0.00010728,0.00000611,0.00025302,0.00003683,0.00036668
0.00001881,0.00023482,0.00001795,0.00003682,0.00007651,0.00002794,0.00017390,0.00003936,0.00011975,0.00006413,0.00018049,0.00000712,0.00014233,0.00005865,0.00005743,0.00002522,0.00002115,0.00028757,0.00008168,0.00004760,0.00088147,0.00008614,0.00014022,0.00024427,0.00000738,0.00004155,0.00001673,0.00020450,0.00016946,0.00002886,0.00007855,0.00008522,0.00017952,0.00020012,0.00001128,0.00010107,0.00012131
0.00015917,0.00010262,0.00004869,0.00004089,0.00020106,0.00023461,0.00004070,0.00009131,0.00004599,0.00000589,0.00010218,0.00016487,0.00048561,0.00005750,0.00012099,0.00001322,0.00060855,0.00028473,0.00024579,0.00003062,0.00006722,0.00003457,0.00005719,0.00021715,0.00009820,0.00004772,0.00026705,0.00014470,0.00013107,0.00000590,0.00023410,0.00004500,0.00010616,0.00003828,0.00006296,0.00000561,0.00005846
0.00008560,0.00004259,0.00001655,0.00025887,0.00001097,0.00001958,0.00013280,0.00002357,0.00006471,0.00001691,0.00004296,0.00010202,0.00006916,0.00005060,0.00006014,0.00008996,0.00005172,0.00030113,0.00022712,0.00007142,0.00005387,0.00004907,0.00010295,0.00008049,0.00005767,0.00023778,0.00026128,0.00017547,0.00025185,0.00014951,0.00001486,0.00000771,0.00010519,0.00007824,0.00005410,0.00016138,0.00002616
0.00008244,0.00005660,0.00007699,0.00016938,0.00022381,0.00008982,0.00026643,0.00019902,0.00005194,0.00026669,0.00006740,0.00015127,0.00025272,0.00004063,0.00027533,0.00012949,0.00025721,0.00000554,0.00014811,0.00006060,0.00026552,0.00002212,0.00009735,0.00005993,0.00031819,0.00001402,0.00003208,0.00009525,0.00005744,0.00002234,0.00007305,0.00005957,0.00000263,0.00000437,0.00005618,0.00016388,0.00005609
0.00010284,0.00000473,0.00003211,0.00001789,0.00012306,0.00005228,0.00010823,0.00004680,0.00002287,0.00010600,0.00013132,0.00013035,0.00004386,0.00047092,0.00038493,0.00012135,0.00012271,0.00005193,0.00024994,0.00040816,0.00012996,0.00011107,0.00012812,0.00013953,0.00012179,0.00014486,0.00009806,0.00003231,0.00000829,0.00006684,0.00017377,0.00009025,0.00021142,0.00003233,0.00003989,0.00003585,0.00006974
0.00004352,0.00030907,0.00003961,0.00001739,0.00013088,0.00009133,0.00003296,0.00001763,0.00021982,0.00007051,0.00000003,0.00026359,0.00001695,0.00007247,0.00005919,0.00012871,0.00002677,0.00001241,0.00011092,0.00008991,0.00016994,0.00004235,0.00005431,0.00001138,0.00030457,0.00004884,0.00006918,0.00003034,0.00002171,0.00006838,0.00003641,0.00017599,0.00014952,0.00007274,0.00005492,0.00000208,0.00005086
0.00012207,0.00000644,0.00032350,0.00012108,0.00009505,0.00010143,0.00000988,0.00006158,0.00006121,0.00003423,0.00011610,0.00007077,0.00011751,0.00005724,0.00002779,0.00015128,0.00001246,0.00000670,0.00007424,0.00011582,0.00017877,0.00009215,0.00037017,0.00011581,0.00012638,0.00008246,0.00018583,0.00001893,0.00005446,0.00017965,0.00014424,0.00000624,0.00011189,0.00004848,0.00045756,0.00007428,0.00009103
0.00000336,0.00009104,0.00002407,0.00007625,0.00002323,0.00003977,0.00022725,0.00016728,0.00009972,0.00025863,0.00012681,0.00005498,0.00018817,0.00002523,0.00004890,0.00006812,0.00005037,0.00003964,0.00031591,0.00005039,0.00032422,0.00018933,0.00004007,0.00009148,0.00016086,0.00016582,0.00024013,0.00018150,0.00008751,0.00013775,0.00010529,0.00006102,0.00005943,0.00002396,0.00002270,0.00055588,0.00001393
0.00001785,0.00011994,0.00020043,0.00025753,0.00003427,0.00005806,0.00012787,0.00004631,0.00026619,0.00016217,0.00016277,0.00019273,0.00009966,0.00013969,0.00004280,0.00005152,0.00013547,0.00003338,0.00036805,0.00002690,0.00007079,0.00000708,0.00004428,0.00004835,0.00002010,0.00008342,0.00003058,0.00014592,0.00001770,0.00011371,0.00007073,0.00002224,0.00014870,0.00004370,0.00006411,0.00027070,0.00002141
0.00030206,0.00006943,0.00007177,0.00029012,0.00005040,0.00025316,0.00037615,0.00023632,0.00021743,0.00003817,0.00020107,0.00006006,0.00003971,0.00008861,0.00001776,0.00000635,0.00048876,0.00003644,0.00009210,0.00015944,0.00001862,0.00005019,0.00017785,0.00003017,0.00005442,0.00009129,0.00003525,0.00000835,0.00002199,0.00008411,0.00031840,0.00007945,0.00000238,0.00005526,0.00002658,0.00019777,0.00012076
0.00034137,0.00008680,0.00012972,0.00012299,0.00000818,0.00007431,0.00022233,0.00017645,0.00011519,0.00025858,0.00004137,0.00006788,0.00015057,0.00005276,0.00000921,0.00023287,0.00009931,0.00002283,0.00000071,0.00003490,0.00011247,0.00007969,0.00009445,0.00000471,0.00005362,0.00009106,0.00004686,0.00005094,0.00008227,0.00001930,0.00011086,0.00022945,0.00016926,0.00026103,0.00005542,0.00001849,0.00010757
0.00005934,0.00018950,0.00001222,0.00001063,0.00000720,0.00008622,0.00016706,0.00039708,0.00000832,0.00000839,0.00000697,0.00004736,0.00004010,0.00000137,0.00005364,0.00027294,0.00039661,0.00002605,0.00002778,0.00025885,0.00012572,0.00005675,0.00019471,0.00002874,0.00007812,0.00018457,0.00013756,0.00008169,0.00008797,0.00018718,0.00008054,0.00001101,0.00034007,0.00015203,0.00006719,0.00003837,0.00001776
0.00007227,0.00009275,0.00007384,0.00020471,0.00014325,0.00005346,0.00010212,0.00008042,0.00028491,0.00000290,0.00009825,0.00005521,0.00007882,0.00033497,0.00001461,0.00000579,0.00004507,0.00007396,0.00007731,0.00001342,0.00003653,0.00021548,0.00002941,0.00017865,0.00004684,0.00014142,0.00009277,0.00007843,0.00012325,0.00012474,0.00010337,0.00012938,0.00006133,0.00003873,0.00002941,0.00006918,0.00008697
0.00001999,0.00024287,0.00012598,0.00002538,0.00013355,0.00012523,0.00000021,0.00018960,0.00010770,0.00000568,0.00004035,0.00000783,0.00003429,0.00017951,0.00026365,0.00018905,0.00009048,0.00003610,0.00001311,0.00003901,0.00023511,0.00003737,0.00029413,0.00014675,0.00011167,0.00008772,0.00008200,0.00023117,0.00015835,0.00003013,0.00023702,0.00006073,0.00002015,0.00010632,0.00014404,0.00003853,0.00013282
0.00019195,0.00009586,0.00004569,0.00031909,0.00002551,0.00000196,0.00029838,0.00036035,0.00011207,0.00003660,0.00002507,0.00040810,0.00004602,0.00006224,0.00020501,0.00000766,0.00008970,0.00000520,0.00014500,0.00004746,0.00001039,0.00002830,0.00011083,0.00010319,0.00038616,0.00008848,0.00038458,0.00006200,0.00006040,0.00001215,0.00018077,0.00004073,0.00001237,0.00001770,0.00042924,0.00001928,0.00012915
0.00003180,0.00000791,0.00018826,0.00001185,0.00012256,0.00005572,0.00004491,0.00015793,0.00008408,0.00003435,0.00004279,0.00000465,0.00002765,0.00016635,0.00034934,0.00009860,0.00004692,0.00003630,0.00007394,0.00017744,0.00010183,0.00007219,0.00011023,0.00015088,0.00016354,0.00008952,0.00005909,0.00005748,0.00011082,0.00015308,0.00000026,0.00013522,0.00001649,0.00029743,0.00011254,0.00013834,0.00005755
0.00004071,0.00002121,0.00004635,0.00004485,0.00021863,0.00007498,0.00008047,0.00000577,0.00006274,0.00001201,0.00001031,0.00018600,0.00043918,0.00000987,0.00004420,0.00019529,0.00018924,0.00010964,0.00006928,0.00003342,0.00007289,0.00005755,0.00002771,0.00001801,0.00009201,0.00008766,0.00000838,0.00044625,0.00002358,0.00019611,0.00008273,0.00029322,0.00007138,0.00005994,0.00001989,0.00015250,0.00023862
0.00021604,0.00001504,0.00008502,0.00006729,0.00007437,0.00017756,0.00019089,0.00029775,0.00019303,0.00006589,0.00001242,0.00005451,0.00004803,0.00003816,0.00011859,0.00001363,0.00000099,0.00016067,0.00001125,0.00000090,0.00018141,0.00004646,0.00011268,0.00008558,0.00007944,0.00021704,0.00000846,0.00006272,0.00004852,0.00001863,0.00001930,0.00002067,0.00002453,0.00007795,0.00014224,0.00008509,0.00004009
0.00007302,0.00000126,0.00001296,0.00043538,0.00030143,0.00034994,0.00028188,0.00044354,0.00004752,0.00023291,0.00000128,0.00005543,0.00014025,0.00001301,0.00004432,0.00025324,0.00016072,0.00018267,0.00010219,0.00011985,0.00031301,0.00010244,0.00016605,0.00016173,0.00017554,0.00006617,0.00000568,0.00001358,0.00004919,0.00010111,0.00001072,0.00003079,0.00017664,0.00001156,0.00028304,0.00033090,0.00001166
0.00002099,0.00005501,0.00006715,0.00032755,0.00004231,0.00011045,0.00019335,0.00006180,0.00004906,0.00008341,0.00000400,0.00006038,0.00010699,0.00009229,0.00002762,0.00006630,0.00003719,0.00002283,0.00009550,0.00013031,0.00004605,0.00001458,0.00003036,0.00003446,0.00001232,0.00005971,0.00020733,0.00006723,0.00000887,0.00011879,0.00012065,0.00028066,0.00014131,0.00022497,0.00021101,0.00027067,0.00008704
0.00017207,0.00006308,0.00005549,0.00004067,0.00005096,0.00003482,0.00006699,0.00012419,0.00008543,0.00003678,0.00003914,0.00041898,0.00006607,0.00007998,0.00032538,0.00003579,0.00004512,0.00004067,0.00000874,0.00013185,0.00008185,0.00025632,0.00004194,0.00016363,0.00015307,0.00023210,0.00001116,0.00008587,0.00011161,0.00015000,0.00002985,0.00013829,0.00001414,0.00026141,0.00000893,0.00011390,0.00024188
0.00007499,0.00009235,0.00003708,0.00008079,0.00006152,0.00011270,0.00024498,0.00022496,0.00012911,0.00006345,0.00007244,0.00001176,0.00015655,0.00006884,0.00022168,0.00020684,0.00013653,0.00011295,0.00002777,0.00001638,0.00041777,0.00004105,0.00020854,0.00024268,0.00016447,0.00005985,0.00004564,0.00004258,0.00003005,0.00061706,0.00002604,0.00001438,0.00004160,0.00004056,0.00002072,0.00008101,0.00006970
0.00001258,0.00015528,0.00004246,0.00018417,0.00009463,0.00006433,0.00002014,0.00018376,0.00000224,0.00008658,0.00000674,0.00024609,0.00028067,0.00019336,0.00006102,0.00000765,0.00003088,0.00000542,0.00009544,0.00011145,0.00004817,0.00003025,0.00001599,0.00015449,0.00007851,0.00008836,0.00013445,0.00040592,0.00011909,0.00000795,0.00004669,0.00011308,0.00026805,0.00009482,0.00003610,0.00006475,0.00000559
0.00029044,0.00004911,0.00011593,0.00002377,0.00010814,0.00006034,0.00026399,0.00004345,0.00008235,0.00033177,0.00032881,0.00011852,0.00002086,0.00001233,0.00017374,0.00022676,0.00005504,0.00021629,0.00002998,0.00018153,0.00036092,0.00004668,0.00006041,0.00010695,0.00000580,0.00001438,0.00016249,0.00012939,0.00000665,0.00013602,0.00008164,0.00012203,0.00017381,0.00008562,0.00002642,0.00024086,0.00043566
0.00001860,0.00005450,0.00016697,0.00001555,0.00028692,0.00013781,0.00002843,0.00014872,0.00012369,0.00017164,0.00058686,0.00004264,0.00013530,0.00016501,0.00020186,0.00019568,0.00020167,0.00007456,0.00022076,0.00000058,0.00046922,0.00008228,0.00020467,0.00000657,0.00000769,0.00006798,0.00015551,0.00004315,0.00040477,0.00012866,0.00017496,0.00006233,0.00007453,0.00016831,0.00006313,0.00006428,0.00025863
0.00005219,0.00010711,0.00003564,0.00011224,0.00014597,0.00014254,0.00004070,0.00050778,0.00015876,0.00007467,0.00005462,0.00020116,0.00003382,0.00001157,0.00009325,0.00015220,0.00008106,0.00004878,0.00007055,0.00012142,0.00007335,0.00004248,0.00011218,0.00002590,0.00009375,0.00014253,0.00011615,0.00014696,0.00001771,0.00011356,0.00004289,0.00009136,0.00000588,0.00007157,0.00016387,0.00011604,0.00011937
