
0.9611491167321983,1.0581529045444078,1.0578199553384418,1.0581529045444078,1.0584877610989722,1.0598176759761373,1.0591517648631013,1.0598176759761373,1.0604835870890659,1.1101517695912035,1.0598176759761373,1.1101517695912035,1.160483968558765,1.009818438915535,0.9598172945063342,1.009818438915535,1.0598176759761373,0.9601521510609022,0.9598172945063342,0.9601521510609022,0.9604832056193668,1.0581529045444078,1.0591517648631013,1.0581529045444078,1.0571540442256104,0.9558237478786493,0.9571536627559114,0.9558237478786493,0.954490031005284,1.0534934468037909,1.0538245013621585,1.0534934468037909,1.0531585902492264,1.0024934420756921,0.9531582087794268,1.0024934420756921,1.051828675372065,0.952494205015194,0.952494205015194,0.952494205015194,0.952494205015194,1.0034923023945903,1.0531585902492264,1.0034923023945903,0.9538241198924595,0.9028260225130598,0.8524938235453944,0.9028260225130598,0.9531582087794268,1.0028244966340596,0.952494205015194,1.0028244966340596,1.0531585902492264,1.0038252643016603,1.0531585902492264,1.0038252643016603,0.954490031005284,0.8538237384226599,0.8538237384226599,0.8538237384226599,0.8538237384226599,0.7541582135074214,0.7544892680657854,0.7541582135074214,0.7538252643016601,0.8538237384226599,0.8538237384226599,0.8538237384226599,0.8538237384226599,0.9034919209247906,0.853159734658427,0.9034919209247906,0.9538241198924595,0.8028256410432602,0.7524934420756919,0.8028256410432602,0.853159734658427,0.9531582087794268,0.952494205015194,0.9531582087794268,0.9538241198924595,1.0551582182355204,1.0558222219996491,1.0551582182355204,1.054490412474983,0.9568226081974434,0.9571536627559114,0.9568226081974434,0.9564877516428822,1.0578199553384418,1.0578199553384418,1.0578199553384418,1.0578199553384418,1.0594847267701712,1.0591517648631013,1.0594847267701712,asdf
